experiment_id,task_id,seed,condition,success,final_reward,db_reward,communicate_reward,nl_assertion_reward,result_path
exp5_4_tool_completion_targeted,41,503,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_no_memory/seed_503/results.json
exp5_4_tool_completion_targeted,41,504,no_memory,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_no_memory/seed_504/results.json
exp5_4_tool_completion_targeted,41,505,no_memory,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_no_memory/seed_505/results.json
exp5_4_tool_completion_targeted,41,501,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_single_missing_check_card_v1/seed_501/results.json
exp5_4_tool_completion_targeted,41,502,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_single_missing_check_card_v1/seed_502/results.json
exp5_4_tool_completion_targeted,41,503,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_single_missing_check_card_v1/seed_503/results.json
exp5_4_tool_completion_targeted,41,504,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_single_missing_check_card_v1/seed_504/results.json
exp5_4_tool_completion_targeted,41,505,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_single_missing_check_card_v1/seed_505/results.json
exp5_4_tool_completion_targeted,41,501,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_tool_completion_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,41,502,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_tool_completion_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,41,503,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_tool_completion_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,41,504,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_tool_completion_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,41,505,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_41/condition_oracle_tool_completion_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,95,501,generic_policy_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_generic_policy_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,95,502,generic_policy_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_generic_policy_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,95,503,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_generic_policy_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,95,504,generic_policy_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_generic_policy_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,95,505,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_generic_policy_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,95,501,hard_mismatched_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_hard_mismatched_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,95,502,hard_mismatched_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_hard_mismatched_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,95,503,hard_mismatched_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_hard_mismatched_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,95,504,hard_mismatched_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_hard_mismatched_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,95,505,hard_mismatched_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_hard_mismatched_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,95,501,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_no_memory/seed_501/results.json
exp5_4_tool_completion_targeted,95,502,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_no_memory/seed_502/results.json
exp5_4_tool_completion_targeted,95,503,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_no_memory/seed_503/results.json
exp5_4_tool_completion_targeted,95,504,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_no_memory/seed_504/results.json
exp5_4_tool_completion_targeted,95,505,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_no_memory/seed_505/results.json
exp5_4_tool_completion_targeted,95,501,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_single_missing_check_card_v1/seed_501/results.json
exp5_4_tool_completion_targeted,95,502,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_single_missing_check_card_v1/seed_502/results.json
exp5_4_tool_completion_targeted,95,503,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_single_missing_check_card_v1/seed_503/results.json
exp5_4_tool_completion_targeted,95,504,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_single_missing_check_card_v1/seed_504/results.json
exp5_4_tool_completion_targeted,95,505,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_single_missing_check_card_v1/seed_505/results.json
exp5_4_tool_completion_targeted,95,501,oracle_tool_completion_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_tool_completion_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,95,502,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_tool_completion_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,95,503,oracle_tool_completion_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_tool_completion_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,95,504,oracle_tool_completion_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_tool_completion_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,95,505,oracle_tool_completion_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_95/condition_oracle_tool_completion_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,103,501,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_generic_policy_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,103,502,generic_policy_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_generic_policy_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,103,503,generic_policy_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_generic_policy_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,103,504,generic_policy_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_generic_policy_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,103,505,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_generic_policy_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,103,501,hard_mismatched_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_hard_mismatched_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,103,502,hard_mismatched_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_hard_mismatched_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,103,503,hard_mismatched_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_hard_mismatched_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,103,504,hard_mismatched_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_hard_mismatched_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,103,505,hard_mismatched_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_hard_mismatched_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,103,501,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_no_memory/seed_501/results.json
exp5_4_tool_completion_targeted,103,502,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_no_memory/seed_502/results.json
exp5_4_tool_completion_targeted,103,503,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_no_memory/seed_503/results.json
exp5_4_tool_completion_targeted,103,504,no_memory,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_no_memory/seed_504/results.json
exp5_4_tool_completion_targeted,103,505,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_no_memory/seed_505/results.json
exp5_4_tool_completion_targeted,103,501,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_single_missing_check_card_v1/seed_501/results.json
exp5_4_tool_completion_targeted,103,502,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_single_missing_check_card_v1/seed_502/results.json
exp5_4_tool_completion_targeted,103,503,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_single_missing_check_card_v1/seed_503/results.json
exp5_4_tool_completion_targeted,103,504,oracle_single_missing_check_card_v1,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_single_missing_check_card_v1/seed_504/results.json
exp5_4_tool_completion_targeted,103,505,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_single_missing_check_card_v1/seed_505/results.json
exp5_4_tool_completion_targeted,103,501,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_tool_completion_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,103,502,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_tool_completion_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,103,503,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_tool_completion_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,103,504,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_tool_completion_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,103,505,oracle_tool_completion_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_103/condition_oracle_tool_completion_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,104,501,generic_policy_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_generic_policy_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,104,502,generic_policy_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_generic_policy_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,104,503,generic_policy_card_v2,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_generic_policy_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,104,504,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_generic_policy_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,104,505,generic_policy_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_generic_policy_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,104,501,hard_mismatched_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_hard_mismatched_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,104,502,hard_mismatched_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_hard_mismatched_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,104,503,hard_mismatched_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_hard_mismatched_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,104,504,hard_mismatched_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_hard_mismatched_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,104,505,hard_mismatched_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_hard_mismatched_card_v2/seed_505/results.json
exp5_4_tool_completion_targeted,104,501,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_no_memory/seed_501/results.json
exp5_4_tool_completion_targeted,104,502,no_memory,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_no_memory/seed_502/results.json
exp5_4_tool_completion_targeted,104,503,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_no_memory/seed_503/results.json
exp5_4_tool_completion_targeted,104,504,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_no_memory/seed_504/results.json
exp5_4_tool_completion_targeted,104,505,no_memory,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_no_memory/seed_505/results.json
exp5_4_tool_completion_targeted,104,501,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_single_missing_check_card_v1/seed_501/results.json
exp5_4_tool_completion_targeted,104,502,oracle_single_missing_check_card_v1,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_single_missing_check_card_v1/seed_502/results.json
exp5_4_tool_completion_targeted,104,503,oracle_single_missing_check_card_v1,1,1.0000,1.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_single_missing_check_card_v1/seed_503/results.json
exp5_4_tool_completion_targeted,104,504,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_single_missing_check_card_v1/seed_504/results.json
exp5_4_tool_completion_targeted,104,505,oracle_single_missing_check_card_v1,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_single_missing_check_card_v1/seed_505/results.json
exp5_4_tool_completion_targeted,104,501,oracle_tool_completion_card_v2,0,0.0000,0.0000,,1.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_tool_completion_card_v2/seed_501/results.json
exp5_4_tool_completion_targeted,104,502,oracle_tool_completion_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_tool_completion_card_v2/seed_502/results.json
exp5_4_tool_completion_targeted,104,503,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_tool_completion_card_v2/seed_503/results.json
exp5_4_tool_completion_targeted,104,504,oracle_tool_completion_card_v2,0,0.0000,0.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_tool_completion_card_v2/seed_504/results.json
exp5_4_tool_completion_targeted,104,505,oracle_tool_completion_card_v2,0,0.0000,1.0000,,0.0000,third_party/tau2-bench/data/simulations/exp5_4_tool_completion_targeted/task_104/condition_oracle_tool_completion_card_v2/seed_505/results.json
